date,store_nbr,family,sales,onpromotion,oil prices
2014-01-08,1.0,BEVERAGES,2285.0,0.0,91.9
2014-01-08,1.0,BOOKS,0.0,0.0,91.9
2014-01-09,1.0,AUTOMOTIVE,2.0,0.0,91.36
2014-01-09,1.0,BABY CARE,0.0,0.0,91.36
2014-01-09,1.0,BEAUTY,4.0,0.0,91.36
2014-01-09,1.0,BEVERAGES,1982.0,0.0,91.36
2014-01-09,1.0,BOOKS,0.0,0.0,91.36
2014-01-10,1.0,AUTOMOTIVE,2.0,0.0,92.39
2014-01-10,1.0,BABY CARE,0.0,0.0,92.39
2014-01-10,1.0,BEAUTY,0.0,0.0,92.39
2014-01-10,1.0,BEVERAGES,2059.0,0.0,92.39
2014-01-10,1.0,BOOKS,0.0,0.0,92.39
2014-01-13,1.0,AUTOMOTIVE,3.0,0.0,91.45
2014-01-13,1.0,BABY CARE,0.0,0.0,91.45
2014-01-13,1.0,BEAUTY,1.0,0.0,91.45
2014-01-13,1.0,BEVERAGES,2275.0,0.0,91.45
2014-01-13,1.0,BOOKS,0.0,0.0,91.45
2014-01-14,1.0,AUTOMOTIVE,1.0,0.0,92.15
2014-01-14,1.0,BABY CARE,0.0,0.0,92.15
2014-01-14,1.0,BEAUTY,1.0,0.0,92.15
2014-01-14,1.0,BEVERAGES,1911.0,0.0,92.15
2014-01-14,1.0,BOOKS,0.0,0.0,92.15
2014-01-15,1.0,AUTOMOTIVE,2.0,0.0,93.78
2014-01-15,1.0,BABY CARE,0.0,0.0,93.78
2014-01-15,1.0,BEAUTY,6.0,0.0,93.78
2014-01-15,1.0,BEVERAGES,2503.0,0.0,93.78
2014-01-15,1.0,BOOKS,0.0,0.0,93.78
2014-01-16,1.0,AUTOMOTIVE,4.0,0.0,93.54
2014-01-16,1.0,BABY CARE,0.0,0.0,93.54
2014-01-16,1.0,BEAUTY,1.0,0.0,93.54
2014-01-16,1.0,BEVERAGES,1747.0,0.0,93.54
2014-01-16,1.0,BOOKS,0.0,0.0,93.54
2014-01-17,1.0,AUTOMOTIVE,2.0,0.0,93.96
2014-01-17,1.0,BABY CARE,0.0,0.0,93.96
2014-01-17,1.0,BEAUTY,4.0,0.0,93.96
2014-01-17,1.0,BEVERAGES,2085.0,0.0,93.96
2014-01-17,1.0,BOOKS,0.0,0.0,93.96
2014-01-20,1.0,AUTOMOTIVE,2.0,0.0,
2014-01-20,1.0,BABY CARE,0.0,0.0,
2014-01-20,1.0,BEAUTY,1.0,0.0,
2014-01-20,1.0,BEVERAGES,1834.0,0.0,
2014-01-20,1.0,BOOKS,0.0,0.0,
2014-01-21,1.0,AUTOMOTIVE,9.0,0.0,94.51
2014-01-21,1.0,BABY CARE,0.0,0.0,94.51
2014-01-21,1.0,BEAUTY,6.0,0.0,94.51
2014-01-21,1.0,BEVERAGES,2243.0,0.0,94.51
2014-01-21,1.0,BOOKS,0.0,0.0,94.51
2014-01-22,1.0,AUTOMOTIVE,5.0,0.0,96.35
2014-01-22,1.0,BABY CARE,0.0,0.0,96.35
2014-01-22,1.0,BEAUTY,3.0,0.0,96.35
2014-01-22,1.0,BEVERAGES,2168.0,0.0,96.35
2014-01-22,1.0,BOOKS,0.0,0.0,96.35
2014-01-23,1.0,AUTOMOTIVE,0.0,0.0,97.23
2014-01-23,1.0,BABY CARE,0.0,0.0,97.23
2014-01-23,1.0,BEAUTY,5.0,0.0,97.23
2014-01-23,1.0,BEVERAGES,1781.0,0.0,97.23
2014-01-23,1.0,BOOKS,0.0,0.0,97.23
2014-01-24,1.0,AUTOMOTIVE,4.0,0.0,96.66
2014-01-24,1.0,BABY CARE,0.0,0.0,96.66
2014-01-24,1.0,BEAUTY,1.0,0.0,96.66
2014-01-24,1.0,BEVERAGES,2246.0,0.0,96.66
2014-01-24,1.0,BOOKS,0.0,0.0,96.66
2014-01-27,1.0,AUTOMOTIVE,1.0,0.0,95.82
2014-01-27,1.0,BABY CARE,0.0,0.0,95.82
2014-01-27,1.0,BEAUTY,1.0,0.0,95.82
2014-01-27,1.0,BEVERAGES,2003.0,0.0,95.82
2014-01-27,1.0,BOOKS,0.0,0.0,95.82
2014-01-28,1.0,AUTOMOTIVE,0.0,0.0,97.49
2014-01-28,1.0,BABY CARE,0.0,0.0,97.49
2014-01-28,1.0,BEAUTY,2.0,0.0,97.49
2014-01-28,1.0,BEVERAGES,1852.0,0.0,97.49
2014-01-28,1.0,BOOKS,0.0,0.0,97.49
2014-01-29,1.0,AUTOMOTIVE,4.0,0.0,97.34
2014-01-29,1.0,BABY CARE,0.0,0.0,97.34
2014-01-29,1.0,BEAUTY,3.0,0.0,97.34
2014-01-29,1.0,BEVERAGES,1964.0,0.0,97.34
2014-01-29,1.0,BOOKS,0.0,0.0,97.34
2014-01-30,1.0,AUTOMOTIVE,2.0,0.0,98.25
2014-01-30,1.0,BABY CARE,0.0,0.0,98.25
2014-01-30,1.0,BEAUTY,3.0,0.0,98.25
2014-01-30,1.0,BEVERAGES,1788.0,0.0,98.25
2014-01-30,1.0,BOOKS,0.0,0.0,98.25
2014-01-31,1.0,AUTOMOTIVE,4.0,0.0,97.55
2014-01-31,1.0,BABY CARE,0.0,0.0,97.55
2014-01-31,1.0,BEAUTY,1.0,0.0,97.55
2014-01-31,1.0,BEVERAGES,2000.0,0.0,97.55
2014-01-31,1.0,BOOKS,0.0,0.0,97.55
2014-02-03,1.0,AUTOMOTIVE,0.0,0.0,96.44
2014-02-03,1.0,BABY CARE,0.0,0.0,96.44
2014-02-03,1.0,BEAUTY,4.0,0.0,96.44
2014-02-03,1.0,BEVERAGES,793.0,0.0,96.44
2014-02-03,1.0,BOOKS,0.0,0.0,96.44
2014-02-04,1.0,AUTOMOTIVE,14.0,0.0,97.24
2014-02-04,1.0,BABY CARE,0.0,0.0,97.24
2014-02-04,1.0,BEAUTY,3.0,0.0,97.24
2014-02-04,1.0,BEVERAGES,823.0,0.0,97.24
2014-02-04,1.0,BOOKS,0.0,0.0,97.24
2014-02-05,1.0,AUTOMOTIVE,3.0,0.0,97.4
2014-02-05,1.0,BABY CARE,0.0,0.0,97.4
2014-02-05,1.0,BEAUTY,0.0,0.0,97.4
2014-02-05,1.0,BEVERAGES,961.0,0.0,97.4
2014-02-05,1.0,BOOKS,0.0,0.0,97.4
2014-02-06,1.0,AUTOMOTIVE,1.0,0.0,97.84
2014-02-06,1.0,BABY CARE,0.0,0.0,97.84
2014-02-06,1.0,BEAUTY,5.0,0.0,97.84
2014-02-06,1.0,BEVERAGES,870.0,0.0,97.84
2014-02-06,1.0,BOOKS,0.0,0.0,97.84
2014-02-07,1.0,AUTOMOTIVE,6.0,0.0,99.98
2014-02-07,1.0,BABY CARE,0.0,0.0,99.98
2014-02-07,1.0,BEAUTY,2.0,0.0,99.98
2014-02-07,1.0,BEVERAGES,977.0,0.0,99.98
2014-02-07,1.0,BOOKS,0.0,0.0,99.98
2014-02-10,1.0,AUTOMOTIVE,3.0,0.0,100.12
2014-02-10,1.0,BABY CARE,0.0,0.0,100.12
2014-02-10,1.0,BEAUTY,3.0,0.0,100.12
2014-02-10,1.0,BEVERAGES,815.0,0.0,100.12
2014-02-10,1.0,BOOKS,0.0,0.0,100.12
2014-02-11,1.0,AUTOMOTIVE,5.0,0.0,99.96
2014-02-11,1.0,BABY CARE,0.0,0.0,99.96
2014-02-11,1.0,BEAUTY,1.0,0.0,99.96
2014-02-11,1.0,BEVERAGES,1028.0,0.0,99.96
2014-02-11,1.0,BOOKS,0.0,0.0,99.96
2014-02-12,1.0,AUTOMOTIVE,2.0,0.0,100.38
2014-02-12,1.0,BABY CARE,0.0,0.0,100.38
2014-02-12,1.0,BEAUTY,3.0,0.0,100.38
2014-02-12,1.0,BEVERAGES,1078.0,0.0,100.38
2014-02-12,1.0,BOOKS,0.0,0.0,100.38
2014-02-13,1.0,AUTOMOTIVE,1.0,0.0,100.27
2014-02-13,1.0,BABY CARE,0.0,0.0,100.27
2014-02-13,1.0,BEAUTY,3.0,0.0,100.27
2014-02-13,1.0,BEVERAGES,1127.0,0.0,100.27
2014-02-13,1.0,BOOKS,0.0,0.0,100.27
2014-02-14,1.0,AUTOMOTIVE,7.0,0.0,100.31
2014-02-14,1.0,BABY CARE,0.0,0.0,100.31
2014-02-14,1.0,BEAUTY,1.0,0.0,100.31
2014-02-14,1.0,BEVERAGES,1160.0,0.0,100.31
2014-02-14,1.0,BOOKS,0.0,0.0,100.31
2014-02-17,1.0,AUTOMOTIVE,1.0,0.0,
2014-02-17,1.0,BABY CARE,0.0,0.0,
2014-02-17,1.0,BEAUTY,2.0,0.0,
2014-02-17,1.0,BEVERAGES,919.0,0.0,
2014-02-17,1.0,BOOKS,0.0,0.0,
2014-02-18,1.0,AUTOMOTIVE,7.0,0.0,102.54
2014-02-18,1.0,BABY CARE,0.0,0.0,102.54
2014-02-18,1.0,BEAUTY,2.0,0.0,102.54
2014-02-18,1.0,BEVERAGES,972.0,0.0,102.54
2014-02-18,1.0,BOOKS,0.0,0.0,102.54
2014-02-19,1.0,AUTOMOTIVE,5.0,0.0,103.46
2014-02-19,1.0,BABY CARE,0.0,0.0,103.46
2014-02-19,1.0,BEAUTY,2.0,0.0,103.46
2014-02-19,1.0,BEVERAGES,1113.0,0.0,103.46
2014-02-19,1.0,BOOKS,0.0,0.0,103.46
2014-02-20,1.0,AUTOMOTIVE,2.0,0.0,103.2
2014-02-20,1.0,BABY CARE,0.0,0.0,103.2
2014-02-20,1.0,BEAUTY,3.0,0.0,103.2
2014-02-20,1.0,BEVERAGES,864.0,0.0,103.2
2014-02-20,1.0,BOOKS,0.0,0.0,103.2
2014-02-21,1.0,AUTOMOTIVE,1.0,0.0,102.53
2014-02-21,1.0,BABY CARE,0.0,0.0,102.53
2014-02-21,1.0,BEAUTY,1.0,0.0,102.53
2014-02-21,1.0,BEVERAGES,827.0,0.0,102.53
2014-02-21,1.0,BOOKS,0.0,0.0,102.53
2014-02-24,1.0,AUTOMOTIVE,3.0,0.0,103.17
2014-02-24,1.0,BABY CARE,0.0,0.0,103.17
2014-02-24,1.0,BEAUTY,3.0,0.0,103.17
2014-02-24,1.0,BEVERAGES,1092.0,0.0,103.17
2014-02-24,1.0,BOOKS,0.0,0.0,103.17
2014-02-25,1.0,AUTOMOTIVE,2.0,0.0,102.2
2014-02-25,1.0,BABY CARE,0.0,0.0,102.2
2014-02-25,1.0,BEAUTY,3.0,0.0,102.2
2014-02-25,1.0,BEVERAGES,998.0,0.0,102.2
2014-02-25,1.0,BOOKS,0.0,0.0,102.2
2014-02-26,1.0,AUTOMOTIVE,6.0,0.0,102.93
2014-02-26,1.0,BABY CARE,0.0,0.0,102.93
2014-02-26,1.0,BEAUTY,4.0,0.0,102.93
2014-02-26,1.0,BEVERAGES,892.0,0.0,102.93
2014-02-26,1.0,BOOKS,0.0,0.0,102.93
2014-02-27,1.0,AUTOMOTIVE,0.0,0.0,102.68
2014-02-27,1.0,BABY CARE,0.0,0.0,102.68
2014-02-27,1.0,BEAUTY,1.0,0.0,102.68
2014-02-27,1.0,BEVERAGES,763.0,0.0,102.68
2014-02-27,1.0,BOOKS,0.0,0.0,102.68
2014-02-28,1.0,AUTOMOTIVE,3.0,0.0,102.88
2014-02-28,1.0,BABY CARE,0.0,0.0,102.88
2014-02-28,1.0,BEAUTY,0.0,0.0,102.88
2014-02-28,1.0,BEVERAGES,977.0,0.0,102.88
2014-02-28,1.0,BOOKS,0.0,0.0,102.88
2014-03-03,1.0,AUTOMOTIVE,0.0,0.0,105.34
2014-03-03,1.0,BABY CARE,0.0,0.0,105.34
2014-03-03,1.0,BEAUTY,0.0,0.0,105.34
2014-03-03,1.0,BEVERAGES,621.0,0.0,105.34
2014-03-03,1.0,BOOKS,0.0,0.0,105.34
2014-03-04,1.0,AUTOMOTIVE,3.0,0.0,103.64
2014-03-04,1.0,BABY CARE,0.0,0.0,103.64
2014-03-04,1.0,BEAUTY,4.0,0.0,103.64
2014-03-04,1.0,BEVERAGES,787.0,0.0,103.64
2014-03-04,1.0,BOOKS,0.0,0.0,103.64
2014-03-05,1.0,AUTOMOTIVE,3.0,0.0,101.75
2014-03-05,1.0,BABY CARE,0.0,0.0,101.75
2014-03-05,1.0,BEAUTY,4.0,0.0,101.75
2014-03-05,1.0,BEVERAGES,2248.0,0.0,101.75
2014-03-05,1.0,BOOKS,0.0,0.0,101.75
2014-03-06,1.0,AUTOMOTIVE,6.0,0.0,101.82
2014-03-06,1.0,BABY CARE,0.0,0.0,101.82
2014-03-06,1.0,BEAUTY,2.0,0.0,101.82
2014-03-06,1.0,BEVERAGES,2140.0,0.0,101.82
2014-03-06,1.0,BOOKS,0.0,0.0,101.82
2014-03-07,1.0,AUTOMOTIVE,7.0,0.0,102.82
2014-03-07,1.0,BABY CARE,0.0,0.0,102.82
2014-03-07,1.0,BEAUTY,4.0,0.0,102.82
2014-03-07,1.0,BEVERAGES,2216.0,0.0,102.82
2014-03-07,1.0,BOOKS,0.0,0.0,102.82
2014-03-10,1.0,AUTOMOTIVE,3.0,0.0,101.39
2014-03-10,1.0,BABY CARE,0.0,0.0,101.39
2014-03-10,1.0,BEAUTY,2.0,0.0,101.39
2014-03-10,1.0,BEVERAGES,2085.0,0.0,101.39
2014-03-10,1.0,BOOKS,0.0,0.0,101.39
2014-03-11,1.0,AUTOMOTIVE,8.0,0.0,100.29
2014-03-11,1.0,BABY CARE,0.0,0.0,100.29
2014-03-11,1.0,BEAUTY,1.0,0.0,100.29
2014-03-11,1.0,BEVERAGES,1905.0,0.0,100.29
2014-03-11,1.0,BOOKS,0.0,0.0,100.29
2014-03-12,1.0,AUTOMOTIVE,2.0,0.0,98.29
2014-03-12,1.0,BABY CARE,0.0,0.0,98.29
2014-03-12,1.0,BEAUTY,1.0,0.0,98.29
2014-03-12,1.0,BEVERAGES,2268.0,0.0,98.29
2014-03-12,1.0,BOOKS,0.0,0.0,98.29
2014-03-13,1.0,AUTOMOTIVE,2.0,0.0,98.57
2014-03-13,1.0,BABY CARE,0.0,0.0,98.57
2014-03-13,1.0,BEAUTY,1.0,0.0,98.57
2014-03-13,1.0,BEVERAGES,1732.0,0.0,98.57
2014-03-13,1.0,BOOKS,0.0,0.0,98.57
2014-03-14,1.0,AUTOMOTIVE,1.0,0.0,99.23
2014-03-14,1.0,BABY CARE,0.0,0.0,99.23
2014-03-14,1.0,BEAUTY,3.0,0.0,99.23
2014-03-14,1.0,BEVERAGES,2036.0,0.0,99.23
2014-03-14,1.0,BOOKS,0.0,0.0,99.23
2014-03-17,1.0,AUTOMOTIVE,6.0,0.0,98.43
2014-03-17,1.0,BABY CARE,0.0,0.0,98.43
2014-03-17,1.0,BEAUTY,4.0,0.0,98.43
2014-03-17,1.0,BEVERAGES,2049.0,0.0,98.43
2014-03-17,1.0,BOOKS,0.0,0.0,98.43
2014-03-18,1.0,AUTOMOTIVE,1.0,0.0,100.08
2014-03-18,1.0,BABY CARE,0.0,0.0,100.08
2014-03-18,1.0,BEAUTY,1.0,0.0,100.08
2014-03-18,1.0,BEVERAGES,2009.0,0.0,100.08
2014-03-18,1.0,BOOKS,0.0,0.0,100.08
2014-03-19,1.0,AUTOMOTIVE,2.0,0.0,100.71
2014-03-19,1.0,BABY CARE,0.0,0.0,100.71
2014-03-19,1.0,BEAUTY,1.0,0.0,100.71
2014-03-19,1.0,BEVERAGES,2220.0,0.0,100.71
2014-03-19,1.0,BOOKS,0.0,0.0,100.71
2014-03-20,1.0,AUTOMOTIVE,1.0,0.0,99.68
2014-03-20,1.0,BABY CARE,0.0,0.0,99.68
2014-03-20,1.0,BEAUTY,2.0,0.0,99.68
2014-03-20,1.0,BEVERAGES,1730.0,0.0,99.68
2014-03-20,1.0,BOOKS,0.0,0.0,99.68
2014-03-21,1.0,AUTOMOTIVE,1.0,0.0,99.97
2014-03-21,1.0,BABY CARE,0.0,0.0,99.97
2014-03-21,1.0,BEAUTY,2.0,0.0,99.97
2014-03-21,1.0,BEVERAGES,2094.0,0.0,99.97
2014-03-21,1.0,BOOKS,0.0,0.0,99.97
2014-03-24,1.0,AUTOMOTIVE,6.0,0.0,100.05
2014-03-24,1.0,BABY CARE,0.0,0.0,100.05
2014-03-24,1.0,BEAUTY,4.0,0.0,100.05
2014-03-24,1.0,BEVERAGES,2110.0,0.0,100.05
2014-03-24,1.0,BOOKS,0.0,0.0,100.05
2014-03-25,1.0,AUTOMOTIVE,3.0,0.0,99.66
2014-03-25,1.0,BABY CARE,0.0,0.0,99.66
2014-03-25,1.0,BEAUTY,2.0,0.0,99.66
2014-03-25,1.0,BEVERAGES,2022.0,0.0,99.66
2014-03-25,1.0,BOOKS,0.0,0.0,99.66
2014-03-26,1.0,AUTOMOTIVE,3.0,0.0,100.61
2014-03-26,1.0,BABY CARE,0.0,0.0,100.61
2014-03-26,1.0,BEAUTY,2.0,0.0,100.61
2014-03-26,1.0,BEVERAGES,2084.0,0.0,100.61
2014-03-26,1.0,BOOKS,0.0,0.0,100.61
2014-03-27,1.0,AUTOMOTIVE,4.0,0.0,101.25
2014-03-27,1.0,BABY CARE,0.0,0.0,101.25
2014-03-27,1.0,BEAUTY,0.0,0.0,101.25
2014-03-27,1.0,BEVERAGES,1686.0,0.0,101.25
2014-03-27,1.0,BOOKS,0.0,0.0,101.25
2014-03-28,1.0,AUTOMOTIVE,6.0,0.0,101.73
2014-03-28,1.0,BABY CARE,0.0,0.0,101.73
2014-03-28,1.0,BEAUTY,7.0,0.0,101.73
2014-03-28,1.0,BEVERAGES,1942.0,0.0,101.73
2014-03-28,1.0,BOOKS,0.0,0.0,101.73
2014-03-31,1.0,AUTOMOTIVE,2.0,0.0,101.57
2014-03-31,1.0,BABY CARE,0.0,0.0,101.57
2014-03-31,1.0,BEAUTY,4.0,0.0,101.57
2014-03-31,1.0,BEVERAGES,2071.0,0.0,101.57
2014-03-31,1.0,BOOKS,0.0,0.0,101.57
2014-04-01,1.0,AUTOMOTIVE,10.0,0.0,99.69
2014-04-01,1.0,BABY CARE,0.0,0.0,99.69
2014-04-01,1.0,BEAUTY,3.0,0.0,99.69
2014-04-01,1.0,BEVERAGES,1096.0,0.0,99.69
2014-04-01,1.0,BOOKS,0.0,0.0,99.69
2014-04-02,1.0,AUTOMOTIVE,6.0,0.0,99.6
2014-04-02,1.0,BABY CARE,0.0,0.0,99.6
2014-04-02,1.0,BEAUTY,3.0,0.0,99.6
2014-04-02,1.0,BEVERAGES,1340.0,0.0,99.6
2014-04-02,1.0,BOOKS,0.0,0.0,99.6
2014-04-03,1.0,AUTOMOTIVE,4.0,0.0,100.29
2014-04-03,1.0,BABY CARE,0.0,0.0,100.29
2014-04-03,1.0,BEAUTY,3.0,0.0,100.29
2014-04-03,1.0,BEVERAGES,940.0,0.0,100.29
2014-04-03,1.0,BOOKS,0.0,0.0,100.29
2014-04-04,1.0,AUTOMOTIVE,4.0,0.0,101.16
2014-04-04,1.0,BABY CARE,0.0,0.0,101.16
2014-04-04,1.0,BEAUTY,3.0,0.0,101.16
2014-04-04,1.0,BEVERAGES,1105.0,0.0,101.16
2014-04-04,1.0,BOOKS,0.0,0.0,101.16
2014-04-07,1.0,AUTOMOTIVE,5.0,0.0,100.43
2014-04-07,1.0,BABY CARE,0.0,0.0,100.43
2014-04-07,1.0,BEAUTY,3.0,0.0,100.43
2014-04-07,1.0,BEVERAGES,1209.0,0.0,100.43
2014-04-07,1.0,BOOKS,0.0,0.0,100.43
2014-04-08,1.0,AUTOMOTIVE,2.0,0.0,102.57
2014-04-08,1.0,BABY CARE,0.0,0.0,102.57
2014-04-08,1.0,BEAUTY,4.0,0.0,102.57
2014-04-08,1.0,BEVERAGES,892.0,0.0,102.57
2014-04-08,1.0,BOOKS,0.0,0.0,102.57
2014-04-09,1.0,AUTOMOTIVE,0.0,0.0,103.55
2014-04-09,1.0,BABY CARE,0.0,0.0,103.55
2014-04-09,1.0,BEAUTY,1.0,0.0,103.55
2014-04-09,1.0,BEVERAGES,1134.0,0.0,103.55
2014-04-09,1.0,BOOKS,0.0,0.0,103.55
2014-04-10,1.0,AUTOMOTIVE,0.0,0.0,103.37
2014-04-10,1.0,BABY CARE,0.0,0.0,103.37
2014-04-10,1.0,BEAUTY,1.0,0.0,103.37
2014-04-10,1.0,BEVERAGES,1035.0,0.0,103.37
2014-04-10,1.0,BOOKS,0.0,0.0,103.37
2014-04-11,1.0,AUTOMOTIVE,1.0,0.0,103.68
2014-04-11,1.0,BABY CARE,0.0,0.0,103.68
2014-04-11,1.0,BEAUTY,2.0,0.0,103.68
2014-04-11,1.0,BEVERAGES,1082.0,0.0,103.68
2014-04-11,1.0,BOOKS,0.0,0.0,103.68
2014-04-14,1.0,AUTOMOTIVE,6.0,0.0,104.05
2014-04-14,1.0,BABY CARE,0.0,0.0,104.05
2014-04-14,1.0,BEAUTY,0.0,0.0,104.05
2014-04-14,1.0,BEVERAGES,1056.0,0.0,104.05
2014-04-14,1.0,BOOKS,0.0,0.0,104.05
2014-04-15,1.0,AUTOMOTIVE,4.0,0.0,103.7
2014-04-15,1.0,BABY CARE,0.0,0.0,103.7
2014-04-15,1.0,BEAUTY,0.0,0.0,103.7
2014-04-15,1.0,BEVERAGES,1038.0,0.0,103.7
2014-04-15,1.0,BOOKS,0.0,0.0,103.7
2014-04-16,1.0,AUTOMOTIVE,1.0,0.0,103.71
2014-04-16,1.0,BABY CARE,0.0,0.0,103.71
2014-04-16,1.0,BEAUTY,3.0,0.0,103.71
2014-04-16,1.0,BEVERAGES,1074.0,0.0,103.71
2014-04-16,1.0,BOOKS,0.0,0.0,103.71
2014-04-17,1.0,AUTOMOTIVE,1.0,0.0,104.33
2014-04-17,1.0,BABY CARE,0.0,0.0,104.33
2014-04-17,1.0,BEAUTY,1.0,0.0,104.33
2014-04-17,1.0,BEVERAGES,972.0,0.0,104.33
2014-04-17,1.0,BOOKS,0.0,0.0,104.33
2014-04-18,1.0,AUTOMOTIVE,2.0,0.0,
2014-04-18,1.0,BABY CARE,0.0,0.0,
2014-04-18,1.0,BEAUTY,1.0,0.0,
2014-04-18,1.0,BEVERAGES,370.0,0.0,
2014-04-18,1.0,BOOKS,0.0,0.0,
2014-04-21,1.0,AUTOMOTIVE,2.0,0.0,104.35
2014-04-21,1.0,BABY CARE,0.0,0.0,104.35
2014-04-21,1.0,BEAUTY,1.0,0.0,104.35
2014-04-21,1.0,BEVERAGES,1371.0,0.0,104.35
2014-04-21,1.0,BOOKS,0.0,0.0,104.35
2014-04-22,1.0,AUTOMOTIVE,4.0,0.0,101.69
2014-04-22,1.0,BABY CARE,0.0,0.0,101.69
2014-04-22,1.0,BEAUTY,4.0,0.0,101.69
2014-04-22,1.0,BEVERAGES,1079.0,0.0,101.69
2014-04-22,1.0,BOOKS,0.0,0.0,101.69
2014-04-23,1.0,AUTOMOTIVE,1.0,0.0,101.47
2014-04-23,1.0,BABY CARE,0.0,0.0,101.47
2014-04-23,1.0,BEAUTY,2.0,0.0,101.47
2014-04-23,1.0,BEVERAGES,1062.0,0.0,101.47
2014-04-23,1.0,BOOKS,0.0,0.0,101.47
2014-04-24,1.0,AUTOMOTIVE,3.0,0.0,102.2
2014-04-24,1.0,BABY CARE,0.0,0.0,102.2
2014-04-24,1.0,BEAUTY,2.0,0.0,102.2
2014-04-24,1.0,BEVERAGES,995.0,0.0,102.2
2014-04-24,1.0,BOOKS,0.0,0.0,102.2
2014-04-25,1.0,AUTOMOTIVE,4.0,0.0,100.85
2014-04-25,1.0,BABY CARE,0.0,0.0,100.85
2014-04-25,1.0,BEAUTY,2.0,0.0,100.85
2014-04-25,1.0,BEVERAGES,1190.0,0.0,100.85
2014-04-25,1.0,BOOKS,0.0,0.0,100.85
2014-04-28,1.0,AUTOMOTIVE,1.0,0.0,101.13
2014-04-28,1.0,BABY CARE,0.0,0.0,101.13
2014-04-28,1.0,BEAUTY,6.0,0.0,101.13
2014-04-28,1.0,BEVERAGES,995.0,0.0,101.13
2014-04-28,1.0,BOOKS,0.0,0.0,101.13
2014-04-29,1.0,AUTOMOTIVE,2.0,0.0,101.56
2014-04-29,1.0,BABY CARE,0.0,0.0,101.56
2014-04-29,1.0,BEAUTY,4.0,0.0,101.56
2014-04-29,1.0,BEVERAGES,872.0,0.0,101.56
2014-04-29,1.0,BOOKS,0.0,0.0,101.56
2014-04-30,1.0,AUTOMOTIVE,1.0,0.0,100.07
2014-04-30,1.0,BABY CARE,0.0,0.0,100.07
2014-04-30,1.0,BEAUTY,2.0,0.0,100.07
2014-04-30,1.0,BEVERAGES,1202.0,0.0,100.07
2014-04-30,1.0,BOOKS,0.0,0.0,100.07
2014-05-01,1.0,AUTOMOTIVE,0.0,0.0,99.69
2014-05-01,1.0,BABY CARE,0.0,0.0,99.69
2014-05-01,1.0,BEAUTY,0.0,0.0,99.69
2014-05-01,1.0,BEVERAGES,348.0,0.0,99.69
2014-05-01,1.0,BOOKS,0.0,0.0,99.69
2014-05-02,1.0,AUTOMOTIVE,5.0,0.0,100.09
2014-05-02,1.0,BABY CARE,0.0,0.0,100.09
2014-05-02,1.0,BEAUTY,1.0,0.0,100.09
2014-05-02,1.0,BEVERAGES,1106.0,0.0,100.09
2014-05-02,1.0,BOOKS,0.0,0.0,100.09
2014-05-05,1.0,AUTOMOTIVE,0.0,0.0,99.74
2014-05-05,1.0,BABY CARE,0.0,0.0,99.74
2014-05-05,1.0,BEAUTY,1.0,0.0,99.74
2014-05-05,1.0,BEVERAGES,794.0,0.0,99.74
2014-05-05,1.0,BOOKS,0.0,0.0,99.74
2014-05-06,1.0,AUTOMOTIVE,0.0,0.0,99.81
2014-05-06,1.0,BABY CARE,0.0,0.0,99.81
2014-05-06,1.0,BEAUTY,4.0,0.0,99.81
2014-05-06,1.0,BEVERAGES,1046.0,0.0,99.81
2014-05-06,1.0,BOOKS,0.0,0.0,99.81
2014-05-07,1.0,AUTOMOTIVE,3.0,0.0,101.06
2014-05-07,1.0,BABY CARE,0.0,0.0,101.06
2014-05-07,1.0,BEAUTY,2.0,0.0,101.06
2014-05-07,1.0,BEVERAGES,1010.0,0.0,101.06
2014-05-07,1.0,BOOKS,0.0,0.0,101.06
2014-05-08,1.0,AUTOMOTIVE,7.0,0.0,100.52
2014-05-08,1.0,BABY CARE,0.0,0.0,100.52
2014-05-08,1.0,BEAUTY,1.0,0.0,100.52
2014-05-08,1.0,BEVERAGES,855.0,0.0,100.52
2014-05-08,1.0,BOOKS,0.0,0.0,100.52
2014-05-09,1.0,AUTOMOTIVE,0.0,0.0,100.32
2014-05-09,1.0,BABY CARE,0.0,0.0,100.32
2014-05-09,1.0,BEAUTY,0.0,0.0,100.32
2014-05-09,1.0,BEVERAGES,948.0,0.0,100.32
2014-05-09,1.0,BOOKS,0.0,0.0,100.32
2014-05-12,1.0,AUTOMOTIVE,3.0,0.0,100.89
2014-05-12,1.0,BABY CARE,0.0,0.0,100.89
2014-05-12,1.0,BEAUTY,3.0,0.0,100.89
2014-05-12,1.0,BEVERAGES,888.0,0.0,100.89
2014-05-12,1.0,BOOKS,0.0,0.0,100.89
2014-05-13,1.0,AUTOMOTIVE,7.0,0.0,102.01
2014-05-13,1.0,BABY CARE,0.0,0.0,102.01
2014-05-13,1.0,BEAUTY,3.0,0.0,102.01
2014-05-13,1.0,BEVERAGES,1122.0,0.0,102.01
2014-05-13,1.0,BOOKS,0.0,0.0,102.01
2014-05-14,1.0,AUTOMOTIVE,0.0,0.0,102.63
2014-05-14,1.0,BABY CARE,0.0,0.0,102.63
2014-05-14,1.0,BEAUTY,0.0,0.0,102.63
2014-05-14,1.0,BEVERAGES,1040.0,0.0,102.63
2014-05-14,1.0,BOOKS,0.0,0.0,102.63
2014-05-15,1.0,AUTOMOTIVE,2.0,0.0,101.74
